Unnamed: 0,Date,Time [s],Cycle,Step,Current [A],Voltage [V],Capacity [Ah]
552955,2024-03-06 04:17:23.193,500214.099,7,11,0.0,3.8701,0.0502129900000027
552956,2024-03-06 04:17:23.293,500214.199,7,11,0.0,3.8701,0.0502129900000027
552957,2024-03-06 04:17:23.393,500214.299,7,11,0.0,3.8701,0.0502129900000027
552958,2024-03-06 04:17:23.493,500214.399,7,11,0.0,3.8702,0.0502129900000027
552959,2024-03-06 04:17:23.593,500214.499,7,11,0.0,3.8702,0.0502129900000027
552960,2024-03-06 04:17:23.693,500214.599,7,11,0.0,3.8702,0.0502129900000027
552961,2024-03-06 04:17:23.793,500214.699,7,11,0.0,3.8702,0.0502129900000027
552962,2024-03-06 04:17:23.893,500214.799,7,11,0.0,3.8702,0.0502129900000027
552963,2024-03-06 04:17:23.993,500214.899,7,11,0.0,3.8702,0.0502129900000027
552964,2024-03-06 04:17:24.093,500214.999,7,11,0.0,3.8702,0.0502129900000027
552965,2024-03-06 04:17:24.193,500215.099,7,11,0.0,3.8702,0.0502129900000027
552966,2024-03-06 04:17:24.293,500215.199,7,11,0.0,3.8702,0.0502129900000027
552967,2024-03-06 04:17:24.393,500215.299,7,11,0.0,3.8703,0.0502129900000027
552968,2024-03-06 04:17:24.493,500215.399,7,11,0.0,3.8702,0.0502129900000027
552969,2024-03-06 04:17:24.593,500215.499,7,11,0.0,3.8703,0.0502129900000027
552970,2024-03-06 04:17:24.693,500215.599,7,11,0.0,3.8703,0.0502129900000027
552971,2024-03-06 04:17:24.793,500215.699,7,11,0.0,3.8703,0.0502129900000027
552972,2024-03-06 04:17:24.893,500215.799,7,11,0.0,3.8703,0.0502129900000027
552973,2024-03-06 04:17:24.993,500215.899,7,11,0.0,3.8703,0.0502129900000027
552974,2024-03-06 04:17:25.093,500215.999,7,11,0.0,3.8703,0.0502129900000027
552975,2024-03-06 04:17:25.193,500216.099,7,11,0.0,3.8703,0.0502129900000027
552976,2024-03-06 04:17:25.293,500216.199,7,11,0.0,3.8703,0.0502129900000027
552977,2024-03-06 04:17:25.393,500216.299,7,11,0.0,3.8704,0.0502129900000027
552978,2024-03-06 04:17:25.493,500216.399,7,11,0.0,3.8704,0.0502129900000027
552979,2024-03-06 04:17:25.593,500216.499,7,11,0.0,3.8704,0.0502129900000027
552980,2024-03-06 04:17:25.693,500216.599,7,11,0.0,3.8704,0.0502129900000027
552981,2024-03-06 04:17:25.793,500216.699,7,11,0.0,3.8704,0.0502129900000027
552982,2024-03-06 04:17:25.893,500216.799,7,11,0.0,3.8704,0.0502129900000027
552983,2024-03-06 04:17:25.993,500216.899,7,11,0.0,3.8704,0.0502129900000027
552984,2024-03-06 04:17:26.093,500216.999,7,11,0.0,3.8704,0.0502129900000027
552985,2024-03-06 04:17:26.193,500217.099,7,11,0.0,3.8704,0.0502129900000027
552986,2024-03-06 04:17:26.293,500217.199,7,11,0.0,3.8705,0.0502129900000027
552987,2024-03-06 04:17:26.393,500217.299,7,11,0.0,3.8704,0.0502129900000027
552988,2024-03-06 04:17:26.493,500217.399,7,11,0.0,3.8705,0.0502129900000027
552989,2024-03-06 04:17:26.593,500217.499,7,11,0.0,3.8705,0.0502129900000027
552990,2024-03-06 04:17:26.693,500217.599,7,11,0.0,3.8705,0.0502129900000027
552991,2024-03-06 04:17:26.793,500217.699,7,11,0.0,3.8705,0.0502129900000027
552992,2024-03-06 04:17:26.893,500217.799,7,11,0.0,3.8705,0.0502129900000027
552993,2024-03-06 04:17:26.993,500217.899,7,11,0.0,3.8705,0.0502129900000027
552994,2024-03-06 04:17:27.093,500217.999,7,11,0.0,3.8705,0.0502129900000027
552995,2024-03-06 04:17:27.193,500218.099,7,11,0.0,3.8706,0.0502129900000027
552996,2024-03-06 04:17:27.293,500218.199,7,11,0.0,3.8706,0.0502129900000027
552997,2024-03-06 04:17:27.393,500218.299,7,11,0.0,3.8706,0.0502129900000027
552998,2024-03-06 04:17:27.493,500218.399,7,11,0.0,3.8706,0.0502129900000027
552999,2024-03-06 04:17:27.593,500218.499,7,11,0.0,3.8706,0.0502129900000027
553000,2024-03-06 04:17:27.693,500218.599,7,11,0.0,3.8706,0.0502129900000027
553001,2024-03-06 04:17:27.793,500218.699,7,11,0.0,3.8706,0.0502129900000027
553002,2024-03-06 04:17:27.893,500218.799,7,11,0.0,3.8706,0.0502129900000027
553003,2024-03-06 04:17:27.993,500218.899,7,11,0.0,3.8706,0.0502129900000027
553004,2024-03-06 04:17:28.093,500218.999,7,11,0.0,3.8706,0.0502129900000027
553005,2024-03-06 04:17:28.193,500219.099,7,11,0.0,3.8707,0.0502129900000027
553006,2024-03-06 04:17:28.293,500219.199,7,11,0.0,3.8707,0.0502129900000027
553007,2024-03-06 04:17:28.393,500219.299,7,11,0.0,3.8707,0.0502129900000027
553008,2024-03-06 04:17:28.493,500219.399,7,11,0.0,3.8707,0.0502129900000027
553009,2024-03-06 04:17:28.593,500219.499,7,11,0.0,3.8707,0.0502129900000027
553010,2024-03-06 04:17:28.693,500219.599,7,11,0.0,3.8707,0.0502129900000027
553011,2024-03-06 04:17:28.793,500219.699,7,11,0.0,3.8707,0.0502129900000027
553012,2024-03-06 04:17:28.893,500219.799,7,11,0.0,3.8707,0.0502129900000027
553013,2024-03-06 04:17:28.993,500219.899,7,11,0.0,3.8707,0.0502129900000027
553014,2024-03-06 04:17:29.093,500219.999,7,11,0.0,3.8708,0.0502129900000027
553015,2024-03-06 04:17:29.193,500220.099,7,11,0.0,3.8708,0.0502129900000027
553016,2024-03-06 04:17:29.293,500220.199,7,11,0.0,3.8708,0.0502129900000027
553017,2024-03-06 04:17:29.393,500220.299,7,11,0.0,3.8708,0.0502129900000027
553018,2024-03-06 04:17:29.493,500220.399,7,11,0.0,3.8708,0.0502129900000027
553019,2024-03-06 04:17:29.593,500220.499,7,11,0.0,3.8708,0.0502129900000027
